ListingKey,ListingID,HostID,Capacity,MinNights,MaxNights,Price,EstRevenue,EstOccupancy,Avail30Days,Avail60Days,Avail90Days,Avail365Days,TotalReviews,ReviewsLast12Months,ReviewsLast30Days,ReviewsLastYear,ReviewsPerMonth,Rating,AccuracyRating,CleanlinessRating,CheckInRating,CommunicationRating,LocationRating,ValueRating
208,245544,1260921,2,30,30,,,0,0,0,0,0,121,0,0,0,0.74,4.7,4.8,4.6,4.8,4.9,4.5,4.8
209,245574,1288460,2,2,30,354,36108,102,14,38,68,343,300,8,0,12,1.68,4.6,4.7,4.6,4.8,4.8,4.6,4.6
210,246351,1292250,2,30,30,,,0,0,0,0,0,5,0,0,0,0.03,4.3,4.2,3,4.6,5,5,4.2
211,248865,417504,4,1,300,753,0,0,29,59,89,212,36,0,0,0,0.2,4.8,4.7,4.9,4.7,4.7,4.4,4.5
212,248966,1304390,2,30,90,107.73,0,0,29,59,89,364,41,0,0,0,0.24,4.6,4.8,4.3,4.9,4.9,4.3,4.6
213,249704,966806,2,30,1125,149.87,26977,180,6,17,17,241,30,3,1,3,0.17,4.8,4.9,4.8,4.8,4.7,4.7,4.7
214,249867,758441,1,30,365,85.36,0,0,30,60,90,365,7,0,0,0,0.04,4.7,4.6,4.7,5,4.9,4.1,4.3
215,250323,1311870,2,30,30,,,0,0,0,0,0,48,0,0,0,0.28,4.4,4.5,4.3,4.5,4.7,4.5,4.4
216,250536,1313306,2,30,365,86.19,0,0,0,0,29,304,11,0,0,0,0.06,5,4.9,5,5,5,4.7,5
217,250537,1313306,6,30,365,402.83,0,0,30,60,90,365,0,0,0,0,,,,,,,,
218,252865,194457,1,30,1125,,,0,0,0,0,0,5,0,0,0,0.03,4.8,4.8,4.8,5,5,5,4.6
219,253332,552343,2,3,10,279.67,35798,128,6,32,62,337,31,10,2,10,0.18,4.8,4.8,4.8,4.9,4.9,4.8,4.8
220,253466,417504,4,1,365,753,0,0,29,59,89,212,48,0,0,0,0.31,4.8,5,4.9,4.9,4.9,4.6,4.7
221,253471,417504,4,1,365,753,0,0,29,59,89,212,31,0,0,0,0.19,4.8,4.9,4.7,4.8,4.9,4.3,4.6
222,253475,417504,4,1,365,752.04,9777,13,29,59,89,212,101,1,1,0,0.58,4.8,4.9,4.9,4.9,4.9,4.6,4.8
223,253800,417504,4,1,180,752.04,28578,38,25,55,85,208,52,3,0,3,0.29,4.8,4.9,4.8,4.8,4.8,4.7,4.5
224,253803,417504,4,1,365,753,0,0,29,59,89,212,42,0,0,0,0.24,4.9,4.8,4.9,4.9,4.9,4.7,4.6
225,253806,417504,4,1,365,753,0,0,29,59,89,212,49,0,0,0,0.28,4.8,4.8,4.8,4.9,4.8,4.5,4.7
226,253811,417504,4,1,180,753,0,0,29,59,89,212,73,0,0,0,0.41,4.8,4.9,4.9,4.9,4.9,4.7,4.7
227,253828,417504,4,1,365,,,0,0,0,0,0,12,0,0,0,0.07,5,4.9,5,5,4.9,4.7,4.6
228,253839,417504,4,1,365,479,6227,13,0,0,0,44,10,1,0,2,0.06,4.9,4.8,5,4.9,5,4.9,4.7
229,253842,417504,4,1,1125,536,0,0,0,0,0,44,14,0,0,0,0.1,4.9,5,4.9,4.7,4.8,4.9,4.6
230,253846,417504,2,1,1125,564,14664,26,29,59,89,212,35,2,0,2,0.21,4.8,4.8,4.9,4.9,4.8,4.6,4.5
231,254168,417504,6,1,365,992,0,0,0,0,0,44,5,0,0,0,0.03,5,4.8,5,4.8,5,4,4.6
232,255476,1302029,1,30,365,102.9,6174,60,13,43,73,123,52,1,0,2,0.43,4.9,4.9,4.9,5,5,4.9,4.9
233,255601,47070269,2,1,1125,318.33,81174,255,4,13,21,229,327,29,3,28,1.84,4.7,4.7,4.5,4.9,4.9,4.4,4.6
234,255957,506779,4,30,365,558.47,33508,60,6,19,29,255,27,1,1,0,0.15,5,4.9,4.9,5,5,4.8,4.8
235,257097,315401,2,60,240,78.83,9460,120,19,39,69,344,43,1,0,2,0.24,4.9,4.9,4.7,5,4.9,4.7,4.7
236,258688,436599,3,30,60,,,0,0,0,0,0,55,0,0,0,0.31,4.7,4.8,4.8,4.9,4.9,4.8,4.7
237,258690,1359611,3,365,365,,,0,0,0,0,0,9,0,0,0,0.05,5,4.8,4.8,4.9,5,5,4.9
238,258740,1360043,2,30,365,,,0,0,0,0,0,143,0,0,0,1.06,4.8,4.9,4.8,4.9,4.9,4.8,4.9
239,258930,32613,3,30,1000,,,0,0,0,0,0,4,0,0,0,0.02,4.7,4,2.8,4.3,4.8,4,4
240,260755,1366070,4,30,70,437.54,0,0,30,60,90,365,35,0,0,0,0.2,4.7,4.9,4.4,4.8,4.8,4.8,4.7
241,261674,1372786,2,30,365,,,0,0,0,0,0,19,0,0,0,0.13,5,5,4.9,4.8,4.7,5,4.8
242,262405,1376778,2,30,90,,,0,0,0,0,0,75,0,0,0,0.44,4.6,4.7,4.5,4.8,4.8,4.4,4.6
243,263005,1380060,4,30,1125,154.87,0,0,13,43,61,61,129,0,0,0,0.73,4.7,4.8,4.6,4.9,5,4.3,4.7
244,263232,1381171,4,30,30,91.07,0,0,13,43,73,73,0,0,0,0,,,,,,,,
245,263888,1384559,2,30,45,,,255,9,15,33,56,251,5,0,6,1.43,5,5,5,5,5,5,4.9
246,265145,1390947,2,30,30,,,0,0,0,0,0,8,0,0,0,0.05,4.9,4.6,4.5,4.6,4.9,4.9,4.8
247,265506,1392440,6,30,365,,,0,0,0,0,0,11,0,0,0,0.06,4.9,4.7,4.6,4.9,4.9,4.7,4.6
248,266449,1397115,4,30,360,159.77,40741,255,0,0,25,230,88,5,0,3,0.51,4.6,4.7,4.3,4.9,4.9,4.9,4.6
249,267376,638721,1,30,360,87.77,15799,180,0,4,34,145,17,3,1,2,0.11,4.9,4.9,4.9,4.9,5,4.9,4.8
250,267435,1402454,1,30,365,,,0,0,0,0,0,25,0,0,0,0.19,5,4.9,5,5,5,4.8,5
251,267652,164675,1,30,1125,72,17280,240,0,2,2,79,66,4,1,4,0.5,5,5,5,5,5,4.9,5
252,268335,65610,2,60,400,115.92,0,0,0,0,0,242,1,0,0,0,0.01,5,4,5,5,5,5,5
253,268481,1380703,4,30,120,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
254,269283,1410714,1,30,70,80.4,0,0,29,59,89,179,32,0,0,0,0.2,4.8,4.7,4.9,4.8,4.9,4.3,4.8
255,269404,1411399,2,30,760,101.33,0,0,30,60,90,365,19,0,0,0,0.11,4.7,4.4,4.3,4.8,4.8,4.6,4.6
256,270139,1093220,1,30,1125,,,0,0,0,0,0,39,0,0,0,0.25,4.7,4.8,4.3,4.8,4.9,4.7,4.7
257,270231,1366310,2,30,1125,108.53,0,0,29,59,89,364,285,0,0,0,1.62,4.8,4.8,4.9,4.9,4.9,4.8,4.8
258,270345,1415590,4,30,30,238.2,0,0,13,43,73,348,36,0,0,0,0.2,4.8,4.8,4.6,4.8,4.9,5,4.8
259,271083,1217923,6,30,1365,80.1,0,0,3,33,48,123,131,0,0,0,0.74,4.5,4.4,4.3,4.8,4.8,4.6,4.5
260,272026,1423613,2,30,728,90.73,5444,60,0,0,11,286,22,1,0,1,0.16,4.1,4.5,4.1,4.6,4.8,4.4,4.4
261,274743,1436404,1,30,300,134.06,0,0,4,4,4,279,1,0,0,0,0.01,5,5,5,5,5,5,5
262,276021,1442346,4,180,360,61.07,0,0,30,60,90,365,2,0,0,0,0.01,5,5,4,5,5,5,4
263,276317,130901,2,30,90,665.55,0,0,13,43,73,348,185,0,0,0,1.05,4.9,4.9,4.8,4.9,4.9,5,4.7
264,279857,1420300,16,1,1125,2593,661215,255,1,12,27,186,280,29,3,28,1.61,4.9,4.8,4.8,4.9,5,4.8,4.9
265,281521,70614,4,30,75,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,4
266,281851,1469036,2,30,1125,107.85,6471,60,17,29,59,334,145,1,0,1,1.12,4.9,5,4.8,5,5,4.8,4.9
267,283550,1476954,3,30,1125,,,0,0,0,0,0,10,0,0,0,0.08,4.7,4.9,4.8,4.9,4.7,5,4.8
268,287408,1495090,1,30,300,,,0,0,0,0,0,75,0,0,0,0.43,4.9,4.9,4.8,4.9,4.9,5,4.8
269,287845,1496847,4,30,365,326.33,39160,120,17,17,19,218,136,2,0,3,0.77,5,5,5,5,5,5,4.8
270,288726,107853,1,30,180,111.58,13390,120,16,39,46,96,61,2,1,2,0.37,4.7,4.8,4.6,4.8,4.9,4.8,4.7
271,289665,1503831,3,30,40,,,0,0,0,0,0,157,0,0,0,0.89,4.8,4.9,4.9,5,4.9,5,4.6
272,289703,815741,2,30,1125,,,0,0,0,0,0,5,0,0,0,0.03,5,5,4.8,5,5,5,5
273,292800,1515730,2,90,365,112.43,28670,255,0,0,19,199,118,2,0,2,0.68,4.9,5,4.9,4.8,4.9,5,4.8
274,294227,417504,4,1,1125,752.04,0,0,30,60,90,213,49,0,0,0,0.29,4.8,4.9,4.9,4.9,4.8,4.7,4.7
275,294242,417504,4,1,365,752.04,19553,26,29,59,81,204,93,2,0,4,0.56,4.8,4.9,4.8,4.9,5,4.5,4.8
276,294259,417504,4,1,180,752.04,57907,77,27,57,87,210,196,6,1,9,1.14,4.8,4.8,4.9,4.9,4.8,4.7,4.7
277,294263,417504,4,1,365,536,6968,13,0,24,47,170,162,1,0,2,0.96,4.8,4.8,4.9,4.9,4.9,4.7,4.7
278,294280,417504,4,1,1125,536,0,0,0,24,54,177,46,0,0,0,0.27,4.9,4.9,4.9,5,4.9,4.7,4.7
279,295231,1387286,1,30,90,,,0,0,0,0,0,1,0,0,0,0.01,4,4,3,4,5,4,3
280,295998,568585,2,30,90,254.42,45796,180,0,1,1,133,66,3,0,4,0.41,4.9,4.9,4.7,4.9,5,5,4.8
281,296361,1528912,1,30,1125,,,0,0,0,0,0,62,0,0,0,0.4,4.8,4.8,4.9,4.9,4.9,4.9,4.8
282,298759,1539749,2,30,90,49.32,2959,60,0,0,9,252,52,1,0,2,0.31,4.7,4.9,4.7,4.9,4.7,4.6,4.5
283,299062,236421,2,30,45,,,0,0,0,0,0,0,0,0,0,,,,,,,,
284,299531,1220404,7,30,30,168.17,40361,240,30,60,90,140,157,4,0,3,0.92,4.5,4.7,4.6,4.6,4.6,4.2,4.5
285,301372,1294674,1,30,1125,,,0,0,0,0,0,26,0,0,0,0.22,4.7,4.9,4.6,4.8,4.6,5,4.7
286,302238,1556814,9,30,180,224,26880,120,0,11,41,287,11,2,0,1,0.06,4.7,4.9,4.6,5,4.8,4.5,4.6
287,302280,1556814,7,30,180,140.12,0,0,0,0,0,256,9,0,0,0,0.05,3.4,4.1,3.4,4.3,4.3,4.3,3.3
288,302309,1556814,9,30,365,231.74,13904,60,0,0,23,298,8,1,0,0,0.05,4.6,4.3,4.4,4.5,4.8,4.8,4.4
289,302705,1439222,1,30,1125,82.97,19913,240,0,0,0,226,11,4,0,5,0.14,4.7,4.7,4.5,4.7,4.7,4.9,4.6
290,302758,8605,2,30,60,165.93,0,0,28,58,88,88,12,0,0,0,0.07,4.5,4.6,3.6,4.8,4.8,3.8,4.2
291,303264,1556814,8,30,180,226.77,13606,60,0,0,12,287,9,1,0,1,0.05,4.7,4.8,4.2,5,4.4,4.7,4.3
292,305245,1556814,9,30,360,218.47,26216,120,8,20,50,325,12,2,0,2,0.07,4.7,4.9,4.6,4.4,4.4,4.6,4.2
293,306799,1577961,2,30,730,113,0,0,29,59,89,89,129,0,0,0,0.75,4.6,4.8,4.3,4.8,4.6,4.7,4.7
294,310325,745069,1,30,60,48.12,0,0,0,0,0,164,32,0,0,1,0.19,4.2,4,3.8,4.8,4.7,4.2,4.1
295,310338,745069,1,30,90,50.61,0,0,0,0,0,164,29,0,0,0,0.17,4.3,4.3,3.6,4.6,4.6,4.4,4.1
296,310524,1597481,2,2,1125,217,55335,255,13,32,56,325,191,36,5,42,1.1,4.9,4.9,4.7,5,5,4.8,4.8
297,312415,1606133,2,30,30,,,0,0,0,0,0,68,0,0,0,0.39,4.7,4.6,4.8,4.9,5,4.9,4.6
298,314982,1617817,2,30,1125,110.06,19811,180,12,42,70,259,192,3,0,4,1.1,4.7,4.8,4.7,4.9,4.9,4.9,4.7
299,318021,1632149,1,30,60,47.71,12166,255,5,5,7,142,108,7,1,8,0.65,5,5,5,5,5,4.8,5
300,320877,1366194,4,30,30,,,0,0,0,0,0,25,0,0,0,0.21,4.7,4.8,4.7,4.8,4.8,4.7,4.5
301,321014,1644452,4,30,1125,,,0,0,0,0,0,18,0,0,0,0.11,4.8,4.8,4.8,5,5,4.9,4.8
302,321136,1644999,2,30,42,176.22,0,0,3,33,63,174,82,0,0,1,0.48,4.9,4.9,4.9,4.9,5,4.7,4.8
303,322037,1649300,5,30,150,301.62,18097,60,8,38,68,343,291,1,0,1,1.68,4.8,4.8,4.7,4.8,4.9,5,4.7
304,323706,6064192,6,30,60,,,0,0,0,19,19,63,0,0,0,0.36,4.9,4.9,4.7,4.9,4.9,5,4.8
305,325429,92788,2,30,120,255.53,0,0,28,58,88,363,162,0,0,0,0.94,4.8,4.9,4.8,4.8,4.9,4.9,4.7
306,328040,1676487,4,30,1125,,,0,0,0,0,22,49,0,0,0,0.32,4.7,4.6,4.4,4.6,4.7,5,4.5
307,332208,33188,2,30,40,114.33,0,0,28,58,88,363,3,0,0,0,0.05,4.7,5,4.3,5,5,5,4.7
308,333323,1698391,1,30,1125,85.54,10265,120,2,2,15,290,187,2,0,2,1.33,4.8,4.8,4.6,4.9,4.8,4.9,4.7
309,334607,52043,2,30,1125,,,0,0,0,0,0,52,0,0,0,0.3,4.7,4.8,4.6,4.8,4.9,4.9,4.6
310,342995,1740216,2,30,365,137.9,0,0,11,11,32,122,95,0,0,0,0.55,4.8,4.8,4.7,4.9,4.9,4.6,4.7
311,343276,1732559,2,1,1125,200,51000,255,1,1,11,96,281,32,4,34,1.64,4.9,4.9,4.9,5,5,4.9,4.9
312,344092,1745402,2,30,30,,,0,0,0,0,0,19,0,0,0,0.11,4.8,4.9,4.5,4.8,4.9,4.6,4.7
313,346579,1757016,2,90,400,,,0,0,0,0,32,5,0,0,0,0.03,5,5,4.8,5,5,4.6,5
314,351859,417652,2,30,90,323.4,0,0,29,59,89,364,152,0,0,0,0.89,5,5,4.9,5,5,5,4.9
315,352651,1785800,2,30,1125,55.49,0,0,17,47,77,352,10,0,0,0,0.06,4.4,4.7,4.7,5,4.8,4.2,4.7
316,353317,314377,2,30,1125,139.01,0,0,15,45,75,255,162,0,0,0,0.94,4.4,4.5,4.3,4.4,4.3,4.8,4.4
317,355563,1621363,6,30,1125,793.61,0,0,0,0,0,242,1,0,0,0,0.03,5,5,5,5,5,5,5
318,367810,1728785,1,30,30,,,0,0,0,10,10,11,0,0,0,0.09,5,5,5,5,5,4.9,4.7
319,373618,1879389,2,3,8,413,73927,179,30,60,90,90,173,14,2,16,1,5,5,5,5,5,5,4.8
320,385824,1931205,2,30,1125,195.98,0,0,30,60,90,365,146,0,0,0,1.19,4.7,4.8,4.8,4.8,4.9,4.9,4.7
321,386744,1935291,1,30,365,88.13,10576,120,0,3,33,123,107,2,1,1,0.62,4.7,4.7,4.6,4.9,4.9,4.9,4.7
322,386799,1935605,5,30,30,,,0,0,0,0,0,115,0,0,0,0.67,4.8,4.9,4.9,5,4.9,4.9,4.9
323,387666,1939728,2,30,1125,55.86,3352,60,0,0,13,103,14,1,0,1,0.15,4.9,4.7,4.6,4.9,4.9,4.8,4.6
324,389482,1947974,2,30,1125,82.97,0,0,30,60,90,365,57,0,0,0,0.34,4.8,4.7,4.8,4.8,4.8,4.5,4.7
325,392948,312722,1,60,300,34.12,0,0,0,20,50,325,13,0,0,0,0.13,4.6,4.9,4.2,4.9,5,4.9,4.8
326,394111,1947974,2,30,365,83.73,0,0,30,60,90,365,13,0,0,0,0.08,4.5,4.6,4.8,5,5,4.8,4.8
327,396636,1981742,2,30,60,140.73,0,0,0,12,42,272,42,0,0,0,0.25,4.7,4.8,4.9,5,4.9,4.4,4.7
328,397034,70234,1,30,1125,93.16,0,0,30,60,90,365,25,0,0,0,0.14,4.7,4.6,5,4.9,5,5,4.8
329,400039,1488809,3,30,400,,,0,0,0,0,0,52,0,0,0,0.32,4.6,4.7,4.4,4.9,4.9,4.5,4.6
330,408491,2034361,2,30,60,,,0,0,0,0,0,0,0,0,0,,,,,,,,
331,408983,520189,4,30,120,297.93,53627,180,13,43,73,348,128,3,0,1,0.75,4.8,4.9,4.6,4.9,5,4.8,4.8
332,409262,1621363,5,30,1125,472.23,56668,120,0,0,0,247,35,2,0,0,0.2,4.9,4.9,4.9,5,5,4.9,4.7
333,411918,2050338,6,30,200,128.13,23063,180,3,14,25,150,191,3,0,1,1.13,4.8,4.8,4.7,4.9,4.9,4.6,4.8
334,413504,1286417,2,30,60,172.75,0,0,29,59,89,179,178,0,0,0,1.04,4.9,5,5,5,5,4.9,4.8
335,415304,2050328,1,30,1125,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
336,416557,2714164,3,30,120,189.43,0,0,0,19,49,324,46,0,0,0,0.27,4.6,4.6,4.4,4.9,4.9,4.8,4.7
337,417685,85006178,4,30,1125,158.57,38057,240,16,17,28,135,358,4,0,5,2.15,4.7,4.8,4.8,4.9,4.9,5,4.7
338,424767,2103888,4,30,180,231.51,41672,180,3,7,37,312,222,3,0,2,1.29,5,5,5,5,5,4.9,4.9
339,430665,2141109,4,30,1125,,,0,0,0,0,0,7,0,0,0,0.04,4.8,4.8,4.5,5,5,4.7,4.8
340,431865,361855,2,4,1125,480.75,122591,255,10,34,60,305,165,25,4,22,1.16,4.9,4.9,4.9,5,5,4.9,4.9
341,432090,2148881,1,30,90,,,0,0,0,0,0,69,0,0,0,0.4,4.9,4.8,4.9,5,4.9,4.8,4.8
342,432823,687361,2,30,30,280.23,0,0,28,58,88,363,10,0,0,0,0.21,4.8,4.7,4.6,4.5,4.8,4.9,4.6
343,433218,644941,3,30,1125,,,0,0,0,0,0,49,0,0,0,0.28,4.9,4.9,4.8,4.9,5,4.9,4.8
344,433414,287733,2,30,1125,146.38,35131,240,0,13,13,175,121,4,0,3,0.71,4.8,4.8,4.6,4.9,4.9,4.9,4.7
345,433914,1906804,3,30,1125,113.17,0,0,30,60,90,365,66,0,0,0,0.39,4.5,4.7,4.3,4.9,4.8,4.3,4.5
346,437352,290662,3,74,330,57.79,14736,255,22,22,22,286,25,2,1,1,0.15,5,5,4.6,5,5,5,5
347,437906,2175110,2,30,30,,,0,0,0,0,0,4,0,0,0,0.03,4.8,5,4.8,5,5,5,4.5
348,438513,2177462,2,30,90,137.06,0,0,0,12,42,42,148,0,0,0,0.86,4.7,4.8,4.6,4.8,4.8,4.7,4.7
349,439750,1566042,2,150,210,12.02,0,0,0,0,0,266,9,0,0,0,0.06,4.8,4.6,4.2,4.7,4.8,4.7,4.6
350,439870,1903758,6,45,180,285.52,0,0,26,56,57,57,3,0,0,0,0.04,5,5,5,5,5,5,5
351,442649,793225,4,30,60,,,0,0,0,0,0,11,0,0,0,0.06,5,4.9,4.7,5,4.9,5,5
352,448011,420954,2,30,60,225.47,0,0,27,57,87,177,30,0,0,0,0.68,4.8,4.9,4.6,5,4.9,4.9,4.8
353,449660,2233165,2,30,30,79.64,0,0,30,60,90,365,125,0,0,0,0.73,4.8,4.8,4.9,4.9,4.9,4.7,4.8
354,453094,137814,2,2,1125,148.5,37868,255,9,31,43,261,582,44,2,49,3.39,4.5,4.6,4.4,4.8,4.8,4.8,4.6
355,456110,2267508,4,30,1125,,,0,0,0,0,0,21,0,0,0,0.12,4.5,4.6,4.1,4.9,4.8,4.9,4.4
356,456190,2267864,2,30,90,250.52,0,0,0,13,43,193,448,0,0,0,2.64,4.7,4.7,4.7,4.8,4.9,4.9,4.7
357,456578,2270454,1,30,30,99.56,0,0,27,57,87,87,1,0,0,0,0.01,5,5,5,5,5,5,5
358,457829,2275829,4,30,1125,,,0,0,0,0,0,231,0,0,0,1.35,4.3,4.2,4.1,4.5,4.6,4.8,4.3
359,460999,128890,4,30,60,,,60,4,19,24,24,10,1,0,1,0.06,4.6,4.2,4.4,4.7,4.6,4.7,4.4
360,463042,1333948,3,30,65,249.76,0,0,17,47,77,167,87,0,0,0,0.51,4.8,4.8,4.8,4.9,4.9,4.9,4.7
361,465706,718349,2,30,1125,139.2,0,0,0,5,5,169,12,0,0,0,0.17,4.7,4.5,4.4,5,5,5,4.6
362,466277,815977,5,30,250,219.23,13154,60,0,0,12,31,221,1,0,1,1.29,4.9,4.9,4.8,4.9,5,5,4.8
363,466457,2316542,3,30,1125,224.93,0,0,29,59,89,364,295,0,0,0,1.75,4.8,4.9,4.8,5,5,4.5,4.8
364,467569,282315,2,50,1125,76.4,0,0,0,0,0,169,39,0,0,0,0.24,4.8,4.9,4.2,4.8,4.7,4.9,4.8
365,467866,2321870,2,30,90,,,0,0,0,0,0,227,0,0,0,1.33,4.9,5,4.9,5,5,5,4.9
366,470330,2333508,1,90,250,,,0,0,0,0,0,5,0,0,0,0.11,5,5,5,5,5,5,5
367,470498,2334269,2,30,31,,,0,0,0,0,0,8,0,0,0,0.05,5,4.9,5,4.6,4.9,4.9,5
368,471758,2339722,5,30,30,,,0,0,0,0,0,2,0,0,0,0.01,5,5,5,5,5,4.5,5
369,471845,2220859,4,30,30,,,0,0,0,0,0,3,0,0,0,0.02,4,4.3,3.3,4.7,5,3.7,4.3
370,476983,277379,2,30,365,51.33,12319,240,0,4,12,213,670,4,0,7,3.94,4.7,4.7,4.7,4.7,4.8,4.7,4.7
371,478832,2371814,4,30,300,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,5,5
372,479002,1708956,2,30,30,468.65,0,0,30,60,89,364,72,0,0,0,0.65,5,4.9,4.9,4.9,4.9,4.9,4.9
373,479285,2374190,1,30,365,114.57,0,0,29,59,89,364,4,0,0,0,0.02,5,5,5,4.8,5,5,5
374,483414,1539749,2,30,90,52.47,3148,60,3,6,32,307,31,1,0,1,0.18,4.7,4.8,4.6,4.7,4.6,4.6,4.6
375,484728,2396741,3,30,300,,,0,0,0,0,0,3,0,0,0,0.02,4.7,4.3,4.7,5,4.7,4.3,4.3
376,487684,2413155,4,150,730,78.99,0,0,21,51,81,356,4,0,0,0,0.02,5,5,5,5,5,5,5
377,491123,2427868,1,30,1125,150.51,0,0,14,44,74,349,229,0,0,0,1.43,4.8,4.9,5,5,5,4.9,4.8
378,491529,2429432,5,30,1125,,,0,0,0,0,0,58,0,0,0,0.4,4.9,5,4.7,5,5,5,4.9
379,495249,2446219,2,30,1125,,,0,0,0,0,0,234,0,0,0,1.39,4.9,4.9,5,5,5,4.8,4.8
380,496166,2450665,2,30,1125,670.2,0,0,28,58,88,363,17,0,0,0,0.13,4.9,5,4.8,4.9,5,5,4.8
381,498052,2426779,2,1,7,296,68080,230,0,3,13,186,269,18,2,21,1.59,5,5,5,5,5,5,4.9
382,499763,361254,1,30,120,92.63,0,0,27,57,87,362,0,0,0,0,,,,,,,,
383,504322,471928,2,30,1125,,,0,0,0,0,0,21,0,0,0,0.12,5,5,4.8,5,5,5,4.9
384,504362,2487309,5,30,60,340.73,0,0,23,53,83,358,84,0,0,0,0.49,4.8,4.9,4.9,4.9,5,4.9,4.6
385,504437,2356449,1,30,130,,,0,0,0,0,0,69,0,0,1,0.41,4.6,4.8,4.8,4.9,4.9,4.9,4.7
386,505315,167417,2,30,30,,,0,0,0,0,0,52,0,0,0,0.33,4.8,4.9,4.9,5,4.9,4.8,4.7
387,512022,2363574,2,30,30,,,0,0,0,0,0,42,0,0,0,0.25,4.7,4.7,4.7,4.7,4.8,4.8,4.6
388,513343,2528671,2,30,60,105.55,0,0,0,4,14,267,1,0,0,0,0.01,5,5,4,5,4,5,5
389,513688,2530670,6,30,1125,362.42,0,0,25,48,78,250,250,0,0,0,1.47,4.9,4.9,4.9,5,4.9,4.9,4.8
390,514548,2533991,2,30,90,169.8,0,0,0,0,0,44,0,0,0,0,,,,,,,,
391,519310,1366310,2,30,30,97.5,0,0,29,59,89,364,262,0,0,0,1.54,4.7,4.8,4.9,4.9,5,4.8,4.7
392,521018,2562882,2,30,60,,,0,0,0,0,0,2,0,0,0,0.01,5,5,4.5,5,5,5,4.5
393,521522,2440317,2,30,365,,,0,0,0,0,0,5,0,0,0,0.03,5,4.6,5,4.8,5,5,5
394,523123,2572253,6,30,1125,344.94,20696,60,12,39,39,246,32,1,0,1,0.19,5,5,5,5,5,5,4.9
395,528485,17985,1,30,160,72.67,13081,180,0,0,9,123,23,3,0,3,0.14,4.6,4.5,4.4,4.8,4.6,4.8,4.5
396,528615,2597207,2,30,60,,,0,0,0,0,0,1,0,0,0,0.01,4,4,3,5,5,5,4
397,530576,263510,1,30,90,111.9,13428,120,0,10,40,220,100,2,0,2,0.59,4.7,4.7,4.5,4.8,4.9,4.9,4.7
398,531455,1445298,2,31,90,70,0,0,5,5,6,165,27,0,0,0,0.16,4.6,4.6,4.6,4.8,4.9,4.7,4.5
399,532288,683230,2,30,1125,329.59,19775,60,4,9,15,236,116,1,0,0,0.7,4.7,4.5,4.6,4.8,4.9,5,4.5
400,536578,2635819,2,30,120,47.3,5676,120,27,31,41,295,37,2,0,3,0.24,4.9,4.8,4.5,5,5,4.7,4.9
401,540057,2653648,6,30,1125,136.53,0,0,0,0,16,225,270,0,0,0,1.59,4.9,4.9,4.8,4.9,4.9,4.6,4.8
402,541725,1879389,2,30,30,324.48,0,0,12,42,72,252,44,0,0,0,0.28,4.9,4.9,4.9,4.9,5,5,4.8
403,543792,865264,2,30,180,97.73,11728,120,0,0,0,140,156,2,0,2,0.92,4.8,4.8,4.7,4.9,4.9,4.7,4.8
404,545261,746552,3,30,60,189.89,0,0,30,60,90,365,2,0,0,0,0.01,5,5,5,5,5,5,5
405,545586,2682088,5,30,40,556.8,33408,60,0,29,32,32,20,1,0,1,0.14,4.8,4.7,4.6,4.9,4.9,4.8,4.7
406,545651,1785800,2,30,1125,84,0,0,30,60,90,270,19,0,0,0,0.12,4.3,4.2,4.3,4.6,4.6,4,4.3
407,549873,2702563,2,30,45,,,0,0,0,0,0,5,0,0,0,0.04,4.8,5,4.6,5,5,5,4.8
408,550653,2706505,1,30,180,74.77,0,0,0,27,57,332,7,0,0,0,0.07,4.9,4.9,4.4,5,5,5,4.9
409,550858,2277487,5,30,31,,,0,0,0,0,0,15,0,0,0,0.11,5,5,4.9,4.9,5,4.8,4.8
410,552502,2714897,2,30,90,,,120,1,27,27,27,18,2,0,2,0.11,4.8,4.9,4.9,4.9,5,4.8,4.9
411,552519,2715012,6,30,1125,137.3,8238,60,0,9,39,314,258,1,0,2,1.53,4.7,4.8,4.8,4.8,4.8,4.5,4.7
412,552639,2518984,5,2,1125,314,80070,255,4,8,9,153,332,59,6,52,2.23,4.9,4.9,4.9,5,5,4.8,4.8
413,553903,2647578,2,30,30,,,0,0,0,0,0,64,0,0,0,0.38,4.9,4.9,4.8,4.9,5,4.8,4.9
414,557487,2740824,2,30,96,,,0,0,0,0,0,24,0,0,0,0.14,4.9,5,4.7,5,5,4.8,4.8
415,560078,2753256,2,30,35,204.09,0,0,0,0,7,261,138,0,0,0,0.82,4.9,4.9,5,5,5,4.8,4.8
416,563442,2770788,2,30,400,,,0,0,0,0,0,27,0,0,0,0.16,4.4,4.3,4.2,4.9,4.7,4.9,4.3
417,565814,532819,1,30,30,,,0,0,0,0,0,1,0,0,0,0.01,5,5,5,5,5,4,5
418,566712,2786764,4,30,1125,,,0,0,0,0,0,138,0,0,0,0.83,4.6,4.7,4.9,4.8,4.8,4.8,4.7
